NAPS ID,percent completeness_2013,mean_2013,percent completeness_2014,mean_2014,elevation,percent completeness_2015,mean_2015,percent completeness_2016,mean_2016,numObs,meanNO2_2014_2016,Ra10m,aR10m,bR10m,cR10m,dR10m,eR10m,fR10m,Ra25m,aR25m,bR25m,cR25m,dR25m,eR25m,fR25m,Ra50m,aR50m,bR50m,cR50m,dR50m,eR50m,fR50m,Ra100m,aR100m,bR100m,cR100m,dR100m,eR100m,fR100m,Ra250m,aR250m,bR250m,cR250m,dR250m,eR250m,fR250m,Ra500m,aR500m,bR500m,cR500m,dR500m,eR500m,fR500m,Ra750m,aR750m,bR750m,cR750m,dR750m,eR750m,fR750m,Ra1000m,aR1000m,bR1000m,cR1000m,dR1000m,eR1000m,fR1000m,Ra2000m,aR2000m,bR2000m,cR2000m,dR2000m,eR2000m,fR2000m,Ra3000m,aR3000m,bR3000m,cR3000m,dR3000m,eR3000m,fR3000m,Ra4000m,aR4000m,bR4000m,cR4000m,dR4000m,eR4000m,fR4000m,Ra5000m,aR5000m,bR5000m,cR5000m,dR5000m,eR5000m,fR5000m,Ra10000m,aR10000m,bR10000m,cR10000m,dR10000m,eR10000m,fR10000m,Ra15000m,aR15000m,bR15000m,cR15000m,dR15000m,eR15000m,fR15000m,Ra20000m,aR20000m,bR20000m,cR20000m,dR20000m,eR20000m,fR20000m,aL10m,bL10m,cL10m,aL25m,bL25m,cL25m,aL50m,bL50m,cL50m,aL100m,bL100m,cL100m,aL250m,bL250m,cL250m,aL500m,bL500m,cL500m,aL750m,bL750m,cL750m,aL1000m,bL1000m,cL1000m,aL2000m,bL2000m,cL2000m,aL3000m,bL3000m,cL3000m,aL4000m,bL4000m,cL4000m,aL5000m,bL5000m,cL5000m,aL10000m,bL10000m,cL10000m,aL15000m,bL15000m,cL15000m,aL20000m,bL20000m,cL20000m,port_dist,te_14_16,pr_14_16,sat_10_12,N650m,wa50m,wa100m,wa250m,wa500m,wa750m,wa1000m,wa2000m,wa3000m,wa4000m,wa5000m,wa10000m,wa15000m,wa20000m,PD10,PD25,PD50,PD100,PD250,PD500,PD750,PD1000,PD2000,PD3000,PD4000,PD5000,PD10000,PD15000,PD20000,NDVI_14_16_50m,NDVI_14_16_100m,NDVI_14_16_250m,NDVI_14_16_500m,NDVI_14_16_750m,NDVI_14_16_1000m,NDVI_14_16_2000m,NDVI_14_16_3000m,NDVI_14_16_4000m,NDVI_14_16_5000m,NDVI_14_16_10000m,NDVI_14_16_15000m,NDVI_14_16_20000m
30901,98,1,99,2,12,99,1,98,1,3,1.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.245282567,1.831590891,0,1.831590891,1.831590891,0,0,4.071699955,11.55969843,5.167245613,6.39245282,6.39245282,0,0,8.184330923,19.18122498,8.625666262,10.55555871,10.55555871,0,0,13.27524182,25.86189961,11.00805283,14.85384678,14.85384678,0,0,49.52112182,71.32986817,22.44876908,48.88109909,48.88109909,0,0,116.3037997,205.5004329,79.79412092,125.7063119,125.7063119,0,0,146.4955489,284.7539912,100.6817187,184.0722724,184.0722724,0,0,0,0,0.062752135,0,0,0.156880337,0,0,0.313952598,0,0,0.628113524,0,0.476682854,1.77266408,0,1.827181839,3.756707515,0,4.028384707,6.618653217,0,6.176659593,8.924314399,0,20.07460892,21.49302886,0,29.89166373,31.1057239,0,34.17567093,32.44066505,0,34.17567093,32.44066505,3.943200051,68.96209382,56.57717434,8.280969936,165.5413851,155.0723353,8.280969936,175.6128935,163.7597588,69480.20313,11.2292995,3.71386,0.461452,0.76443799,0,0,0,0,0.030657867,0.1147168,0.274012735,0.251532111,0.271645831,0.282585289,0.363496507,0.394292228,0.415802685,0,0,0,0,90,418,830,1313,2748,3518,4106,4789,12257,31963,37468,0.648995583,0.376956666,0.581407065,0.547009493,0.554922986,0.577635415,0.616989437,0.625101801,0.619437734,0.626596421,0.635152687,0.637663108,0.646040296
40103,96,3,97,3,21,100,3,99,2,3,2.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.68614289,0,1.68614289,1.68614289,0,0,0,3.839750345,0,3.839750345,3.839750345,0.717971325,0,0,10.39093511,0,10.39093511,10.39093511,1.925931229,0,0,21.68574814,2.064857627,19.62089052,19.62089052,9.585043572,0,2.199240866,49.72642511,20.48472071,29.2417044,29.2417044,18.55335268,0,3.321568848,78.06576718,30.82142884,47.24433834,47.24433834,28.62256037,0,4.350457162,95.43918755,35.11968569,60.31950186,60.31950186,35.48942779,0,9.442991138,215.5628722,82.21904468,133.3438275,133.3438275,52.16242408,0,15.87462278,316.9206983,113.8725776,203.0481206,203.0481206,56.55846223,0,23.03650477,454.5844637,141.3779674,313.2064962,313.2064962,62.19991375,0,0.062752135,0,0,0.156880337,0,0,0.313867541,0,0.036525106,0.59507639,0,0.657255777,1.306781369,0,2.214366934,2.655368408,1.829916925,6.397127758,6.095957845,3.638461754,11.98903176,8.525496649,10.68748106,16.55625172,9.718239834,42.06034692,50.39912196,10.93320624,113.2920345,102.4976084,16.70321479,194.5144391,160.6038028,19.77757685,278.5008736,222.6023841,46.01462422,597.2943678,421.611644,56.80088934,835.0084177,502.8852659,75.86208232,1162.816767,558.2430877,89480.39844,11.6681995,3.3051,0.379119,0.33471345,0,0,0,0.100760456,0.229872881,0.301511725,0.235399178,0.155034454,0.112614121,0.089885661,0.03980915,0.025864952,0.026219919,0,0,156,156,1161,2983,5353,7554,13923,27006,39986,48645,70558,83688,100704,0.353966585,0.211697045,0.458180503,0.460473675,0.460832594,0.481945712,0.552579463,0.582422047,0.60784984,0.640165808,0.713361668,0.730460397,0.734722103
40203,98,4,99,3,41,99,3,97,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.865586197,0,0,0,0,0,0,2.609946027,0,0,0,0,0,0,4.093686725,0,1.791957872,2.10991213,0,2.10991213,2.10991213,10.01311551,0,9.69804925,17.7065715,13.09037063,4.61620087,4.61620087,17.85496836,0,26.23894903,27.6461043,19.97754328,7.668561023,7.668561023,32.93302293,0,31.94970026,36.61683335,25.804649,10.81218436,10.81218436,46.36754871,0,66.46418141,108.2146204,59.13715073,49.07746965,49.07746965,110.7752784,0,97.1951537,207.8308707,98.07195162,109.7589191,109.7589191,131.2246744,0,115.5084789,335.6254215,144.0557975,191.569624,191.569624,136.212315,0,0,0,0.062752135,0,0,0.156880337,0,0,0.313952598,0,0,0.628113524,0,0,1.605423907,0,2.481969169,5.272591877,0,6.508105964,9.477191788,0,9.677233494,15.75046625,1.731729521,53.34214982,46.91300741,10.7233828,122.2595665,97.70509075,26.2128102,189.8215077,131.9692583,37.47142711,275.9293757,182.7988749,95.61273227,729.5457455,468.794397,147.8031746,1214.552388,688.9832122,157.1306146,1635.898443,807.728551,5997.930176,11.618,4.1406102,0.526825,0.713653085,0,0,0,0,0,0,0,0.002287993,0.017836715,0.058805113,0.222032908,0.260393638,0.312923364,0,0,0,0,403,888,1434,2969,7899,13765,17898,21949,64646,96858,107100,0.742195982,0.484028646,0.584620742,0.577931279,0.564936896,0.564037115,0.605258243,0.623544545,0.636925538,0.648019514,0.67182279,0.697210208,0.705321941
40206,97,6,93,5,29,100,5,18,,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0.037705189,0,0,0,0,0,0,0.174016858,0,0,0,0,0,0,0.388866294,0,0,0,0,0,0,0.996162774,0,0,0,0,0,0,2.075821131,0,0,1.505349137,0.035970022,1.469379114,1.469379114,3.20061208,0,3.038126544,5.712437642,2.982600366,2.729837276,2.729837276,5.30278364,0,17.10499755,22.69118398,13.50596947,9.185214507,9.185214507,18.75280512,0,35.21495764,30.90780965,19.21140746,11.69640219,11.69640219,37.07409918,0,49.746919,39.76898884,26.03003877,13.73895006,13.73895006,52.41092359,0,62.22669097,46.36314732,30.61249033,15.75065699,15.75065699,61.81185643,0,82.03235611,101.0922631,70.639606,30.45265715,30.45265715,97.64140559,0,100.060644,186.6046438,111.1675759,75.43706785,75.43706785,126.7889569,0,113.7351735,290.9520933,146.4320774,144.520016,144.520016,135.0230557,0,0,0,0.062752135,0,0,0.156488247,0.171174074,0,0.317211929,0.446429835,0,0.714420301,1.308312668,0,1.821615815,2.79845265,1.228111141,3.169191278,5.247589437,4.957576539,6.424198498,8.70329162,11.42774345,10.03222837,24.77642254,51.99831247,46.166977,36.5617667,119.4847877,92.408864,48.74012238,190.4369245,143.1333092,68.24777149,263.6456662,186.7182521,109.3664482,622.7689211,372.1712334,136.8772133,1090.931963,571.4305998,154.8716387,1548.721706,712.7063325,976.9890137,11.5562,4.2560401,0.531678,0.156777182,0,0,0,0.080924855,0.116438356,0.163149644,0.224374228,0.268359956,0.275808565,0.287758722,0.393723416,0.365378096,0.375930697,0,0,0,15,807,1951,3947,6481,16163,24826,32952,41061,63598,76314,100779,0.132783028,0.094490252,0.187015542,0.21872097,0.23249299,0.267574115,0.383207576,0.44553838,0.505913298,0.536729548,0.651248269,0.69186563,0.694514003
40302,98,5,94,5,9,100,6,100,4,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020007083,0.020007083,0,0,0,0,0,0.36017753,0.36017753,0,0,0,0,0,1.308510552,1.308510552,0,0,0,0,0,3.10288721,2.453006999,0.649880211,0.649880211,0,0,0,5.998747141,3.553343874,2.445403267,2.445403267,1.073883176,0,0,8.473276773,4.731617638,3.741659137,3.741659137,1.940519678,0,12.23081714,25.52921064,9.777655283,15.75155535,15.75155535,12.13856472,0,33.81548189,44.95743139,21.00294485,23.95448655,23.95448655,19.2677866,0,39.59343964,89.83425283,52.32013117,37.51412166,37.51412166,23.12471758,0,52.68412902,115.7245487,63.98782275,51.73672591,51.73672591,28.10676259,0,128.8258795,230.891068,117.0022985,113.8887695,113.8887695,38.300414,0,157.6499142,347.0014348,165.4405384,181.5608964,181.5608964,52.96167557,0,200.4797261,466.1739215,209.7725526,256.4013689,256.4013689,64.23429695,0,0,0,0,0,0,0,0,0.040153248,0,0,0.386135584,0.116417504,0,1.207408699,1.079881715,0,3.027899059,4.095554018,0,5.849797248,8.878747001,0.084837349,9.689432895,15.13306069,12.35302406,42.49657419,56.37872292,22.80259612,91.13087851,103.3451144,26.93973576,157.4786349,155.5251408,36.70912435,229.3478462,215.5346421,70.79604201,558.8148408,423.9409916,72.99065118,684.3126746,445.5776943,77.82990383,895.4171904,495.5009053,129931,11.1834002,3.90955,0.428226,0.62402458,0,0,0,0,0,0,0,0.003245682,0.013202716,0.027070033,0.025175999,0.018361168,0.014030627,0,0,0,0,214,1160,2807,5571,21719,38476,50652,66649,118958,127598,134941,0.606597785,0.362317238,0.572804671,0.5502967,0.525677673,0.523425119,0.493055328,0.520062501,0.556085784,0.575156516,0.662067022,0.706653674,0.722668052
41302,91,2,100,2,16,71,,100,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0.007425873,0,0,0,0,0,0,0.086726983,0,0,0,0,0,0,0.193685687,0,0,0.371327906,0,0.371327906,0.371327906,0.497936368,0,0,1.147849903,0,1.147849903,1.147849903,0.967895209,0,1.562845021,1.710415691,0,1.710415691,1.710415691,1.524105038,0,3.345230458,2.266889452,0,2.266889452,2.266889452,2.066283877,0,7.249690267,13.63071012,9.009549824,4.621160296,4.621160296,6.660826713,0,12.39016991,24.07634688,16.68448578,7.391861108,7.391861108,13.34510813,0,19.21259613,30.98774036,20.57157621,10.41616415,10.41616415,17.91351337,0,23.81629689,37.89300048,24.40479535,13.48820513,13.48820513,20.9670048,0,48.69217714,94.12913163,50.20484172,43.92428991,43.92428991,29.28242303,0,71.09872057,144.3802744,67.39720464,76.98306979,76.98306979,34.71514619,0,93.21770007,230.3881246,86.40876456,143.97936,143.97936,36.09500804,0,0,0,0.062752135,0,0.014898245,0.156833902,0,0.19190688,0.295499638,0,0.428921229,0.747104625,0,1.074353561,2.097652191,0,3.559158393,4.57020782,2.11813679,9.075685074,6.132464293,3.413852386,13.93389354,11.71560373,8.836931468,43.21758321,35.44904538,14.36403201,74.47501053,52.87192377,19.93422592,103.4424978,61.55777902,22.38792939,140.38487,71.0421646,27.04322389,288.4892719,128.0483494,27.04322389,333.8337677,163.013382,28.85884214,390.4777679,199.9326933,37111,9.8750801,3.47401,0.475405,0.447726081,0,0,0,0.093345656,0.187807882,0.22850208,0.260436515,0.27920078,0.251882006,0.202761017,0.168496413,0.201101544,0.206791744,0,0,0,0,32,196,506,716,2880,4358,6613,9072,15194,22558,27323,0.443709057,0.358697884,0.585593202,0.575815778,0.607851881,0.620849506,0.659097028,0.697164004,0.718428644,0.728863228,0.751018357,0.76049372,0.767568468
50103,98,9,98,9,19,73,,97,8,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.053122972,0.053122972,0,0,0,0,0,0.352054218,0.35205424,0,0,0,0,0,0.981722237,0.98172226,0,0,0,0,0,1.990607421,1.990607432,1.214365711,0,0,0,0,3.114705071,3.081927368,1.951976707,0,0,0,0,6.075144233,4.306202255,21.79624594,5.878514183,0,5.878514183,5.878514183,12.34319847,4.666894705,34.27472976,16.86457977,7.549252415,9.315327352,9.315327352,33.45100417,4.666894705,53.11707979,27.05309964,14.12397497,12.92912467,12.92912467,50.29779486,4.666894705,79.51423704,35.46338579,19.47388657,15.98949922,15.98949922,70.74600479,4.666894705,198.8830651,264.9172629,177.8083025,87.1089604,87.1089604,328.751293,13.01589637,324.6443403,651.1875409,433.9982678,217.1892732,217.1892732,708.3771507,13.98577563,621.5618452,1131.217272,769.3750664,361.8422059,361.8422059,1169.34733,24.49279251,0,0.062752135,0,0,0.156880337,0,0,0.313952598,0,0.206553236,0.651221014,0.06668121,0.568422702,1.522584691,2.613622693,1.149663472,2.667986529,5.705318474,3.154068155,4.879474584,11.39616958,8.235953537,8.202597486,15.87869733,27.70698062,19.18859574,33.56563545,40.53120518,65.23469255,50.6719193,60.01318,130.469648,81.2870814,80.82959461,234.6878561,150.1273365,266.7038678,905.9962059,715.5082875,524.0581127,1846.880017,1603.432072,818.1983364,3152.41813,2805.384396,2975.649902,11.8836002,2.9056499,3.1605599,0.604987177,0,0,0,0,0,0.004311377,0.236794062,0.277169648,0.257260014,0.234281692,0.158595029,0.101141859,0.078086981,0,0,0,27,644,4341,8059,13772,27814,35695,49974,94918,463598,1272337,2115099,0.596275103,0.392350014,0.477549112,0.451118222,0.457397326,0.457773856,0.367839829,0.405071126,0.453046138,0.496512319,0.53149303,0.557320193,0.582747451
50109,97,16,99,15,41,85,15,99,14,3,14.66666667,0,0,0,0,0,0,0,0.014990718,0,0,0,0,0.034679306,0,0.088753471,0.175062727,0.175062727,0,0,0.100890012,0,0.196162336,0.799976476,0.799976476,0,0,0.206684423,0,0.503290457,3.826864515,3.826864515,0,0,0.595346142,0,1.364351581,9.582482531,9.58248251,0,0,1.958641762,0,3.578766005,13.8784192,13.40721937,0.47119981,0.47119981,4.073668307,0,5.781931812,17.43672077,16.16300634,1.273714406,1.273714406,6.013342535,0,36.90603418,31.18078388,27.70631566,3.474468196,3.474468196,20.79129784,0,97.69034492,48.67487308,42.82962045,5.845252603,5.845252603,58.54147677,0.050840534,260.2483004,70.48414048,62.60666715,7.877473305,7.877473305,113.5416347,2.946858651,409.0625412,99.06027916,89.09506571,9.965213429,9.965213429,159.76259,5.454344289,822.803313,433.2438703,322.5798875,110.6639828,110.6639828,622.6380347,16.90879888,978.9400178,887.0255972,651.967566,235.0580312,235.0580312,1092.984409,23.2503621,1220.674366,1416.437419,1043.578898,372.8585213,372.8585213,1534.590258,31.38621499,0.062752135,0,0,0.148695645,0.072812293,0.078840226,0.233508314,0.23909357,0.191316815,0.396048884,0.520887025,0.375485946,1.07393363,1.403788111,1.272941812,3.823742241,4.249724249,4.035611489,7.996177481,10.32147388,9.075778441,12.22889711,15.41460331,17.75014653,33.06703493,52.27944552,61.12805066,70.76198383,124.8209406,134.1340845,118.1209275,228.0517253,241.1181689,162.9829979,328.3185705,359.8230697,499.6129549,1228.718401,1289.118733,805.3764593,2306.264895,2247.18675,1091.106209,3725.448061,3558.061248,8970.820313,11.9575996,2.8755,2.8021801,0.230209094,0,0,0,0,0,0,0,0,0,0.00257294,0.058317613,0.162170422,0.156083043,0,0,0,0,287,1706,4586,8136,44262,140548,271154,399976,1439669,2166197,2862234,0.241268983,0.160226051,0.231258108,0.241564275,0.284362181,0.320344358,0.378144866,0.390366891,0.379231729,0.387497275,0.391634881,0.448346711,0.502698679
50113,91,8,80,7,35,99,7,97,7,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.908241803,0,0.908241803,0.908241803,2.173911838,0,0,2.402245375,0,2.402245375,2.402245375,5.535789796,0,0,5.234047781,0,5.234047781,5.234047781,9.487533357,0,0,21.21141156,5.282317472,15.92909409,15.92909409,38.75961645,0,0.675961605,45.02042116,18.4551613,26.56525987,26.56525987,79.8472393,0,14.00880049,96.534052,59.55309981,36.98095219,36.98095219,118.2636032,0,33.73040594,132.5107778,86.65011344,45.8606644,45.8606644,169.9376346,0,335.024632,455.6477552,323.6447054,132.0030498,132.0030498,477.4001951,0,800.0165857,860.377446,638.3027511,222.0746948,222.0746948,990.978673,23.36550015,1116.286401,1217.154201,882.1730301,334.9811706,334.9811706,1398.478608,25.1573672,0,0.062752135,0,0,0.149299269,0.090738737,0,0.280954373,0.224936124,0,0.530724431,0.735134123,0,0.891061197,2.528157611,0.67028013,4.251068984,7.045960171,1.560593207,10.31755357,12.86815665,2.05667393,17.96199711,21.25814465,7.402976414,59.65053436,64.77054498,20.92788221,119.4832312,129.6784599,60.4574303,225.5124491,228.2778254,96.00284777,350.7438407,348.922864,334.7900974,1164.441783,1158.687871,662.8961003,2289.122386,2364.349693,997.0143488,3569.591644,3444.58006,16344.2002,11.8600998,3.0127299,2.5827601,0.477284368,0,0,0,0,0,0,0,0.030697898,0.036725027,0.036530031,0.047034502,0.08030098,0.139036221,0,0,0,212,417,2857,7650,14615,49477,100169,156922,228122,821527,1941922,2639520,0.480854578,0.31265886,0.526220371,0.426305569,0.40097815,0.412291468,0.423018821,0.420022357,0.432770567,0.438844943,0.464927675,0.489391086,0.530042645
50115,99,17,100,16,56,98,15,,,2,15.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.082826185,0.079826822,0,0.079826822,0.079826822,0.078729436,0,0.191704887,0.190314064,0,0.190314064,0.190314064,0.227042183,0.154476157,0.496119177,0.799141335,0,0.799141335,0.799141335,0.888631262,1.668348901,2.762681328,1.648395274,0,1.648395274,1.648395274,3.293745432,5.65237011,5.390095623,2.658248561,0,2.658248561,2.658248561,8.700039052,7.266718988,9.225357561,9.575884657,6.110919592,3.464965064,3.464965064,15.82151885,7.969958195,23.6248664,28.90233696,21.15687558,7.745461379,7.745461379,49.39781339,8.434700465,82.39482466,44.7777626,31.47280839,13.30495421,13.30495421,79.49709142,8.434700465,151.687375,81.32408839,57.42491689,23.8991715,23.8991715,126.1187877,10.13182915,237.3612022,134.8561217,102.3069759,32.54914583,32.54914583,185.1409905,10.93787852,760.0713511,404.7321208,281.9196489,122.8124719,122.8124719,605.6607297,18.70739189,1082.37645,931.5824918,691.1362978,240.446194,240.446194,1065.622368,26.06918315,1247.573928,1384.368724,1025.34634,359.0223841,359.0223841,1488.092202,30.73607785,0,0,0.062752135,0,0,0.156880337,0,0,0.313952598,0,0.081442462,0.686733036,0,0.547414426,1.943389501,0,3.472251511,4.819594001,1.077982079,9.679037241,12.34190826,2.795664533,19.57320524,23.09571501,18.86076098,60.51525036,71.23675443,50.48313739,113.2530344,135.0497725,88.57406007,205.0734124,225.5241681,142.0168305,309.7386337,348.6246636,446.7549276,1174.875182,1212.33452,880.7207929,2449.64984,2313.848112,1095.020968,3512.467619,3220.477847,2055.919922,11.7213001,3.18659,3.0008399,0.115445767,0,0,0,0,0,0,0.005039899,0.06417369,0.095199874,0.132549844,0.168229806,0.1386565,0.114709346,0,0,0,0,1023,4972,13520,26363,86552,177600,306338,488710,1470527,2217859,2658723,0.115420657,0.080162008,0.136568901,0.194107572,0.220652471,0.26822588,0.359659142,0.38005626,0.379021162,0.371452146,0.391602191,0.445828784,0.523947298
50119,97,8,98,8,32,98,8,99,7,3,7.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.085605902,0,0,0,0,0,0,0.191714764,0,0,0,0,0,0,0.930312237,0,0,0,0,0,0,1.882027299,0,0,0,0,0,0,2.905673666,0,0,0,0,0,0,5.934067017,0,5.01458076,11.18753422,0.219951255,10.96758297,10.96758297,25.87674847,0,32.49975437,48.52369747,23.22772591,25.29597156,25.29597156,54.91261465,0.585135837,39.12623176,73.61896927,38.99379579,34.62517348,34.62517348,80.48172456,1.945951889,75.14263356,91.97389135,50.67443792,41.29945343,41.29945343,124.615649,3.510805347,295.3055648,424.0424584,312.2505055,111.7919529,111.7919529,484.6062039,12.60150587,636.0415169,770.776259,553.4191126,217.3571464,217.3571464,919.2991581,29.44633616,1212.166443,1288.337502,911.3704573,376.967045,376.967045,1323.602584,30.73607785,0,0,0.062752135,0,0,0.156880337,0,0.220875267,0.453422717,0,0.426323826,0.984168971,0,1.822632501,2.99587077,0,3.078199939,5.648474789,0,6.128927351,9.703404927,0,8.308151807,14.68117928,8.822610997,43.29725868,56.80734312,36.87142347,115.4845945,130.7812305,53.39287381,208.6310792,193.8613271,99.95007384,310.3813866,282.9747092,330.89346,1090.760668,1026.610963,694.0698867,2135.563974,2024.595556,1028.518627,3453.604435,3101.454263,4256.089844,12.0121002,2.8133199,3.1150301,0.413439149,0,0,0,0,0,0,0,0.033726588,0.130997818,0.168021498,0.131613012,0.118711781,0.100620931,0,0,0,128,715,4371,11089,18780,61086,118845,159498,214770,1001721,1898168,2489473,0.43060348,0.254124645,0.36995444,0.398021051,0.391532837,0.391159682,0.416556025,0.431900449,0.449870063,0.452364581,0.46753964,0.506046058,0.54415094
50121,82,7,92,6,15,88,6,,,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.757950164,0,1.757950164,1.757950164,0.162012615,0,0,2.858597416,0,2.858597416,2.858597416,0.777454805,0,0.461523568,3.900040261,0,3.900040261,3.900040261,1.31197761,0,6.530113863,12.75068957,4.413566142,8.337123432,8.337123432,16.06237698,0,9.972665348,70.66346873,57.752741,12.91072773,12.91072773,30.44574129,0,14.61513605,107.6235759,87.98369064,19.63988526,19.63988526,45.95865285,0,19.87305819,136.9975652,110.2683829,26.72918232,26.72918232,67.15325254,0,195.615374,385.6505772,282.4308567,103.2197205,103.2197205,233.6815412,0,520.8237517,687.0362604,498.1245717,188.9116887,188.9116887,662.3335023,18.85023667,1089.228281,1150.705982,794.1836448,356.5223375,356.5223375,1042.247731,25.03201912,0,0,0.062752135,0,0,0.156880337,0,0.05978132,0.319042976,0,0.265084719,0.657646854,0,0.911714418,1.744836802,0,3.411832339,6.240669808,0,6.859708691,11.13390184,0,11.61424921,16.89127792,3.736231205,61.33536442,65.80463815,5.616063285,145.1446262,125.7952059,11.53436076,210.7911769,185.9917824,30.50272199,277.2361099,241.6439942,192.1802748,889.7218363,804.4204498,472.3485833,1734.929845,1587.878378,773.1820653,2938.260397,2602.007704,8193.089844,12.1141005,2.7667,2.9233601,0.510275667,0,0,0,0,0,0,0,0.092092266,0.169218064,0.21015527,0.167042076,0.101252745,0.079184272,0,0,0,181,1086,3082,5262,10730,36743,59674,95439,129658,500479,1270659,2061491,0.51016619,0.343941011,0.435614806,0.409854601,0.425004702,0.439842761,0.460663362,0.480315352,0.499066102,0.515817463,0.564306513,0.574524571,0.586082828
50126,100,7,99,6,39,98,5,99,5,3,5.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047538046,0,0,0,0,0,0,0.175332965,0,0,0.755430307,0.755430307,0,0,0.920610285,0,0,2.508459817,2.508459817,0,0,1.72729383,0,0,4.052001188,4.052001188,0,0,2.278272779,0,2.178530345,7.436936248,7.436936248,0,0,2.77921768,0,10.38686862,21.52587234,21.52587234,0,0,6.268793949,0,15.04705086,35.50907215,35.50907215,0,0,16.29868205,0,19.10635904,47.63058149,47.63058149,0,0,33.39795406,0,23.13120355,56.44660632,54.83525196,1.61135436,1.61135436,45.76651549,0,51.2309475,121.2086148,99.97014996,21.23846487,21.23846487,151.22401,2.598989397,148.8610901,374.8592309,262.4808772,112.3783537,112.3783537,324.6617408,2.598989397,546.8941873,745.4464722,525.3658849,220.0805873,220.0805873,643.1841446,2.598989397,0,0.062752135,0,0,0.156880337,0,0,0.311884598,0.097143998,0.316239132,0.537273014,0.388511756,0.783970345,1.566988823,1.859772799,1.36299034,3.627651673,5.662048567,3.063768323,7.911759577,9.916748508,4.467694039,13.84337878,13.35121219,8.202959071,40.38596814,34.39248058,11.01583211,75.82845752,56.5802193,14.67763503,137.7249953,99.90635797,20.54381062,193.0836229,150.4899593,59.01554707,595.121441,545.6341476,132.9714817,1339.690105,1171.888821,303.8130744,2306.649384,1969.981478,30378.40039,12.0024004,2.8508501,2.1111701,0.80742408,0,0,0,0,0,0,0,0.039170661,0.193839315,0.322545914,0.43831511,0.346063588,0.23269881,0,0,0,0,0,230,230,302,4691,13711,27878,54019,207874,432935,776144,0.812090865,0.526709007,0.644555937,0.560569823,0.564402109,0.580630203,0.660874853,0.684753358,0.669161357,0.651679611,0.628679439,0.642247764,0.644027072
50128,92,10,99,10,33,97,9,98,9,3,9.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.164256706,10.2759042,8.935702518,1.340201681,1.340201681,5.589152993,0,28.49006579,58.69964018,57.3594385,1.340201681,1.340201681,26.11028473,0,96.71821708,92.2310762,90.89087452,1.340201681,1.340201681,58.18319575,0,325.6135431,116.2372661,114.8970644,1.340201681,1.340201681,99.07017715,0,600.5820647,334.7475702,287.6533911,47.09417917,47.09417917,408.5945312,6.161132163,832.8681315,702.2324367,538.9970894,163.2353472,163.2353472,878.3830622,19.50778827,1066.646849,1189.352222,858.579485,330.7727366,330.7727366,1311.369162,24.98718191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130654044,0,0,0.130654044,0,0,0.130654044,0.306023983,14.42066474,22.26672529,8.826380059,44.46000267,80.28636797,42.13833048,99.44184785,147.5070868,106.2278605,139.1122643,231.7321793,167.3014337,340.0294967,959.1591796,915.847537,595.7321633,2038.202554,2002.08074,873.9478098,3334.047121,3184.116986,15493.5,12.0115004,2.77671,2.5471001,0.460365554,0,0,0,0,0,0,0,0,0.003947556,0.084345683,0.194236311,0.195970261,0.208311319,0,0,0,0,0,5,5,5,43,9925,28358,70926,707705,1666704,2466882,0.486312044,0.34985765,0.413105155,0.367666176,0.38263928,0.405673755,0.386850204,0.386506483,0.386134639,0.397305738,0.459788086,0.500094032,0.532903895
